city,state_id,state_name,country_name,population,zips
BAINBRIDGE,PA,PENNSYLVANIA,LANCASTER,1520,17502
DEWART,PA,PENNSYLVANIA,NORTHUMBERLAND,1520,17777 17730
PEPEEKEO,HI,HAWAII,HAWAII,1518,96783
WATERVILLE,NY,NEW YORK,ONEIDA,1517,13480
MEDIAPOLIS,IA,IOWA,DES MOINES,1517,52637
ROCK HILL,NY,NEW YORK,SULLIVAN,1516,12775
DALLESPORT,WA,WASHINGTON,KLICKITAT,1515,98617 98635
CLAYCOMO,MO,MISSOURI,CLAY,1514,64068 64119
CHISHOLM,ME,MAINE,FRANKLIN,1513,4239
WINCHESTER,MO,MISSOURI,ST. LOUIS,1513,63021
HILLDALE,PA,PENNSYLVANIA,LUZERNE,1512,18702 18705
BASS LAKE,IN,INDIANA,STARKE,1510,46534
RUSSELL,PA,PENNSYLVANIA,WARREN,1510,16345
UNIVERSITY OF PITTSBURGH JOHNSTOWN,PA,PENNSYLVANIA,CAMBRIA,1509,15904
GRANGER,IA,IOWA,DALLAS,1508,50109
HUNTSVILLE,MO,MISSOURI,RANDOLPH,1507,65259
HIGHLAND PARK,PA,PENNSYLVANIA,MIFFLIN,1504,17009 17044
MORA,PR,PUERTO RICO,ISABELA,1504,662
MONROVIA,IN,INDIANA,MORGAN,1504,46157
LINCOLNTON,GA,GEORGIA,LINCOLN,1503,30817
NEW PARIS,IN,INDIANA,ELKHART,1503,46553
STANTON,NE,NEBRASKA,STANTON,1502,68779
SHOSHONE,ID,IDAHO,LINCOLN,1502,83352
NELIGH,NE,NEBRASKA,ANTELOPE,1501,68756
OAKLAND,IA,IOWA,POTTAWATTAMIE,1501,51560
LABARQUE CREEK,MO,MISSOURI,JEFFERSON,1499,63025 63015 63069 63051
WINFIELD,MO,MISSOURI,LINCOLN,1499,63389
COLUMBINE VALLEY,CO,COLORADO,ARAPAHOE,1499,80123
GOLD KEY LAKE,PA,PENNSYLVANIA,PIKE,1498,18337
ACKLEY,IA,IOWA,HARDIN,1498,50601
RUSSELL,GA,GEORGIA,BARROW,1497,30680
TOA BAJA,PR,PUERTO RICO,TOA BAJA,1497,949
KITTITAS,WA,WASHINGTON,KITTITAS,1497,98934 98926
LONG BEACH,WA,WASHINGTON,PACIFIC,1496,98631
RAFAEL CAPÓ,PR,PUERTO RICO,HATILLO,1496,659
FERNDALE,PA,PENNSYLVANIA,CAMBRIA,1495,15905
ELIZABETHVILLE,PA,PENNSYLVANIA,DAUPHIN,1494,17023
URBANA,IA,IOWA,BENTON,1494,52345
GUTHRIE CENTER,IA,IOWA,GUTHRIE,1494,50115
CACAO,PR,PUERTO RICO,QUEBRADILLAS,1492,678
DALE,IN,INDIANA,SPENCER,1491,47523
AVIS,PA,PENNSYLVANIA,CLINTON,1490,17721
DUNCANNON,PA,PENNSYLVANIA,PERRY,1489,17020
SUN VALLEY,ID,IDAHO,BLAINE,1486,83354 83353 83340
BONNER-WEST RIVERSIDE,MT,MONTANA,MISSOULA,1486,59823 59802 59851
WINDSOR,PA,PENNSYLVANIA,YORK,1485,17366
LA ALIANZA,PR,PUERTO RICO,ARECIBO,1484,688
BLOSSBURG,PA,PENNSYLVANIA,TIOGA,1482,16912
CANNELTON,IN,INDIANA,PERRY,1481,47520
BELLE,MO,MISSOURI,MARIES,1479,65013
PORTERDALE,GA,GEORGIA,NEWTON,1478,30070 30014
BISMARCK,MO,MISSOURI,ST. FRANCOIS,1478,63624
MONTROSE,PA,PENNSYLVANIA,SUSQUEHANNA,1477,18801
HOME,WA,WASHINGTON,PIERCE,1477,98349
ELIZABETH,PA,PENNSYLVANIA,ALLEGHENY,1476,15037
BARTOLO,PR,PUERTO RICO,RÍO GRANDE,1475,745
HEBRON,NE,NEBRASKA,THAYER,1472,68370
TALAHI ISLAND,GA,GEORGIA,CHATHAM,1472,31410
FREEDOM,PA,PENNSYLVANIA,BEAVER,1472,15042
BRIDGEPORT,NE,NEBRASKA,MORRILL,1472,69336
MONONA,IA,IOWA,CLAYTON,1471,52159
PAONIA,CO,COLORADO,DELTA,1469,81428
OMAO,HI,HAWAII,KAUAI,1467,96756
PLANDOME,NY,NEW YORK,NASSAU,1466,11030
CATAWISSA,PA,PENNSYLVANIA,COLUMBIA,1466,17820
CENTRAL AGUIRRE,PR,PUERTO RICO,SALINAS,1465,704
MARBLE HILL,MO,MISSOURI,BOLLINGER,1464,63764
HARTINGTON,NE,NEBRASKA,CEDAR,1464,68739
CUMBERLAND HEAD,NY,NEW YORK,CLINTON,1463,12901
AKRON,IA,IOWA,PLYMOUTH,1463,51001
CLERMONT,IN,INDIANA,MARION,1463,46234
YAUREL,PR,PUERTO RICO,ARROYO,1463,714
PINE GROVE MILLS,PA,PENNSYLVANIA,CENTRE,1463,16868 16865 16801
GARRISON,ND,NORTH DAKOTA,MCLEAN,1462,58540
CASTLETON-ON-HUDSON,NY,NEW YORK,RENSSELAER,1462,12033
VERSAILLES,PA,PENNSYLVANIA,ALLEGHENY,1461,15132
CULVER,IN,INDIANA,MARSHALL,1461,46511
BLUE RIDGE,GA,GEORGIA,FANNIN,1461,30513
BRODHEADSVILLE,PA,PENNSYLVANIA,MONROE,1460,18322
SLATER,IA,IOWA,STORY,1458,50156 50244 50243
HEAD OF THE HARBOR,NY,NEW YORK,SUFFOLK,1458,11790 11780
SOUTH COATESVILLE,PA,PENNSYLVANIA,CHESTER,1456,19320
MINEVILLE,NY,NEW YORK,ESSEX,1456,12956 12998
EATONS NECK,NY,NEW YORK,SUFFOLK,1455,11768
BLADES,DE,DELAWARE,SUSSEX,1454,19973
GOWER,MO,MISSOURI,CLINTON,1454,64454
BENÍTEZ,PR,PUERTO RICO,CANÓVANAS,1454,729
FIVEPOINTVILLE,PA,PENNSYLVANIA,LANCASTER,1453,17519 17517
BILLINGTON HEIGHTS,NY,NEW YORK,ERIE,1452,14052
SUGAR CITY,ID,IDAHO,MADISON,1452,83440 83448
GUAYABAL,PR,PUERTO RICO,JUANA DÍAZ,1450,795
DIXON,MO,MISSOURI,PULASKI,1450,65459
PAUL,ID,IDAHO,MINIDOKA,1449,83347
WOODWARD,IA,IOWA,DALLAS,1448,50276
EL OJO,PR,PUERTO RICO,SANTA ISABEL,1448,757
HUDSON,PA,PENNSYLVANIA,LUZERNE,1446,18705
WALFORD,IA,IOWA,BENTON,1445,52228 52351
KOONTZ LAKE,IN,INDIANA,STARKE,1445,46574
FRIEDENS,PA,PENNSYLVANIA,SOMERSET,1445,15541
ASH GROVE,MO,MISSOURI,GREENE,1444,65604
HARLEIGH,PA,PENNSYLVANIA,LUZERNE,1444,18225 18239 18234 18202
WOXALL,PA,PENNSYLVANIA,MONTGOMERY,1442,19438 18979
RAUBSVILLE,PA,PENNSYLVANIA,NORTHAMPTON,1442,18042
FAYETTE,IA,IOWA,FAYETTE,1441,52142
GIRARDVILLE,PA,PENNSYLVANIA,SCHUYLKILL,1440,17935
NORTHWEST ITHACA,NY,NEW YORK,TOMPKINS,1439,14850
PURDY,WA,WASHINGTON,PIERCE,1439,98332
SAXONBURG,PA,PENNSYLVANIA,BUTLER,1438,16056
LAFLIN,PA,PENNSYLVANIA,LUZERNE,1438,18702
DUNNSTOWN,PA,PENNSYLVANIA,CLINTON,1438,17745
HUNTINGTON BAY,NY,NEW YORK,SUFFOLK,1437,11743
QUEENS GATE,PA,PENNSYLVANIA,YORK,1437,17403
STATE CENTER,IA,IOWA,MARSHALL,1436,50247
TERRE HILL,PA,PENNSYLVANIA,LANCASTER,1435,17581 17519
SUTTON,NE,NEBRASKA,CLAY,1434,68979
CHAPPAQUA,NY,NEW YORK,WESTCHESTER,1434,10514
CORNING,IA,IOWA,ADAMS,1433,50841
DARMSTADT,IN,INDIANA,VANDERBURGH,1432,47725
OAKDALE,PA,PENNSYLVANIA,ALLEGHENY,1432,15071
TARKIO,MO,MISSOURI,ATCHISON,1432,64491
WEST CONSHOHOCKEN,PA,PENNSYLVANIA,MONTGOMERY,1432,19428
FORT BENTON,MT,MONTANA,CHOUTEAU,1432,59442
LAS OLLAS,PR,PUERTO RICO,SANTA ISABEL,1430,757
MANCOS,CO,COLORADO,MONTEZUMA,1430,81328
WINLOCK,WA,WASHINGTON,LEWIS,1428,98596
PIEDRA GORDA,PR,PUERTO RICO,CAMUY,1428,627
WASHINGTON MILLS,NY,NEW YORK,ONEIDA,1428,13413
THOMPSON FALLS,MT,MONTANA,SANDERS,1427,59873
MOUNTAIN VILLAGE,CO,COLORADO,SAN MIGUEL,1426,81435
CHEVY CHASE HEIGHTS,PA,PENNSYLVANIA,INDIANA,1425,15701
LANGHORNE MANOR,PA,PENNSYLVANIA,BUCKS,1424,19047
WESTPORT,IN,INDIANA,DECATUR,1424,47283
OAKLAND,PA,PENNSYLVANIA,CAMBRIA,1422,15904 15902
MANNING,IA,IOWA,CARROLL,1422,51455
NEW BEAVER,PA,PENNSYLVANIA,LAWRENCE,1421,16141 16157
DARRINGTON,WA,WASHINGTON,SNOHOMISH,1421,98241
LINNTOWN,PA,PENNSYLVANIA,UNION,1421,17837
SAN ANTONIO,PR,PUERTO RICO,QUEBRADILLAS,1419,678
THE PINEHILLS,MA,MASSACHUSETTS,PLYMOUTH,1419,2360
LOGAN,IA,IOWA,HARRISON,1418,51546
PINE MOUNTAIN,GA,GEORGIA,HARRIS,1417,31822
ARISTOCRAT RANCHETTES,CO,COLORADO,WELD,1416,80621
CLINTONDALE,NY,NEW YORK,ULSTER,1414,12515 12528
FELTON,DE,DELAWARE,KENT,1414,19943
MONTEZUMA,IA,IOWA,POWESHIEK,1412,50171
SWEET SPRINGS,MO,MISSOURI,SALINE,1412,65351
EARLHAM,IA,IOWA,MADISON,1410,50072
DILLSBORO,IN,INDIANA,DEARBORN,1410,47018
ATGLEN,PA,PENNSYLVANIA,CHESTER,1409,19310
LOMAS,PR,PUERTO RICO,CANÓVANAS,1407,729
WORTHINGTON,IN,INDIANA,GREENE,1407,47471
MILLBROOK,NY,NEW YORK,DUTCHESS,1406,12545
EUREKA,MT,MONTANA,LINCOLN,1406,59917
HARWICH CENTER,MA,MASSACHUSETTS,BARNSTABLE,1406,2645
GREAT RIVER,NY,NEW YORK,SUFFOLK,1405,11730 11739
SHORTSVILLE,NY,NEW YORK,ONTARIO,1405,14548
BRYN ATHYN,PA,PENNSYLVANIA,MONTGOMERY,1404,19009 19006
KINGSLEY,IA,IOWA,PLYMOUTH,1402,51028
SHENANDOAH HEIGHTS,PA,PENNSYLVANIA,SCHUYLKILL,1402,17976
AVONDALE,PA,PENNSYLVANIA,CHESTER,1400,19311
BROOKLYN,IA,IOWA,POWESHIEK,1400,52211
AVON,PA,PENNSYLVANIA,LEBANON,1398,17042
AETNA ESTATES,CO,COLORADO,ARAPAHOE,1398,80018
INDIAN HILLS,CO,COLORADO,JEFFERSON,1398,80465 80454
BEL-NOR,MO,MISSOURI,ST. LOUIS,1397,63121
ROME CITY,IN,INDIANA,NOBLE,1397,46784
SACKETS HARBOR,NY,NEW YORK,JEFFERSON,1397,13685
EDISON,GA,GEORGIA,CALHOUN,1396,39846
POMEROY,WA,WASHINGTON,GARFIELD,1395,99347
BROCTON,NY,NEW YORK,CHAUTAUQUA,1395,14716
WELLMAN,IA,IOWA,WASHINGTON,1395,52356
CLARKS GREEN,PA,PENNSYLVANIA,LACKAWANNA,1394,18411
PALMAREJO,PR,PUERTO RICO,LAJAS,1393,667
SURREY,ND,NORTH DAKOTA,WARD,1393,58785
NEW CASTLE NORTHWEST,PA,PENNSYLVANIA,LAWRENCE,1393,16105
YORKTOWN HEIGHTS,NY,NEW YORK,WESTCHESTER,1393,10598
GASPORT,NY,NEW YORK,NIAGARA,1393,14067
RUSSELLTON,PA,PENNSYLVANIA,ALLEGHENY,1391,15024 15076
WOODWAY,WA,WASHINGTON,SNOHOMISH,1391,98020
NEW PEKIN,IN,INDIANA,WASHINGTON,1390,47165
LAKESHIRE,MO,MISSOURI,ST. LOUIS,1389,63123
LENOX,IA,IOWA,TAYLOR,1389,50851
SHOEMAKERSVILLE,PA,PENNSYLVANIA,BERKS,1388,19555
BLAWNOX,PA,PENNSYLVANIA,ALLEGHENY,1388,15238
KINGSFORD HEIGHTS,IN,INDIANA,LAPORTE,1386,46346
EAST GRIFFIN,GA,GEORGIA,SPALDING,1386,30223
MASHPEE NECK,MA,MASSACHUSETTS,BARNSTABLE,1386,2649
WOODBINE,IA,IOWA,HARRISON,1385,51579
THE HIDEOUT,PA,PENNSYLVANIA,WAYNE,1385,18436
ODON,IN,INDIANA,DAVIESS,1385,47562
MOUNT WOLF,PA,PENNSYLVANIA,YORK,1385,17347
ADAMS CENTER,NY,NEW YORK,JEFFERSON,1385,13606
BEDFORD,IA,IOWA,TAYLOR,1384,50833
TALLABOA ALTA,PR,PUERTO RICO,PEÑUELAS,1382,624
SANBORN,IA,IOWA,O'BRIEN,1381,51248
LONE TREE,IA,IOWA,JOHNSON,1381,52755
SCHWENKSVILLE,PA,PENNSYLVANIA,MONTGOMERY,1379,19473
DUENWEG,MO,MISSOURI,JASPER,1379,64801 64841
WEST YELLOWSTONE,MT,MONTANA,GALLATIN,1376,59758
SPRINGFIELD,CO,COLORADO,BACA,1375,81073
NORTHVILLE,NY,NEW YORK,SUFFOLK,1370,11901 11947
HOLSTEIN,IA,IOWA,IDA,1370,51025
OAKLAND,MO,MISSOURI,ST. LOUIS,1367,63122
BELL ACRES,PA,PENNSYLVANIA,ALLEGHENY,1367,15003 15143
PARCELAS LA MILAGROSA,PR,PUERTO RICO,CIDRA,1366,739
LLUVERAS,PR,PUERTO RICO,SABANA GRANDE,1364,637
WAKEFIELD,NE,NEBRASKA,DIXON,1363,68784
VALENCIA,PA,PENNSYLVANIA,BUTLER,1362,16059
VELDA CITY,MO,MISSOURI,ST. LOUIS,1360,63121
LAKE MARCEL-STILLWATER,WA,WASHINGTON,KING,1360,98014
TRIPOLI,IA,IOWA,BREMER,1360,50676
GENEVA,IN,INDIANA,ADAMS,1359,46740
RAVENNA,NE,NEBRASKA,BUFFALO,1358,68869
INDIOS,PR,PUERTO RICO,GUAYANILLA,1358,656
LAMPETER,PA,PENNSYLVANIA,LANCASTER,1358,17602 17537
CRANE,MO,MISSOURI,STONE,1357,65633
WALNUT GROVE,GA,GEORGIA,WALTON,1357,30014 30052
CHARLACK,MO,MISSOURI,ST. LOUIS,1354,63114
NORA SPRINGS,IA,IOWA,FLOYD,1354,50458
WILLACOOCHEE,GA,GEORGIA,ATKINSON,1354,31650
WOODBINE,GA,GEORGIA,CAMDEN,1352,31569
ENIGMA,GA,GEORGIA,BERRIEN,1350,31749
HUGHESTOWN,PA,PENNSYLVANIA,LUZERNE,1349,18640
OWENSVILLE,IN,INDIANA,GIBSON,1347,47665
NEWVILLE,PA,PENNSYLVANIA,CUMBERLAND,1347,17241
CLARKSVILLE,IA,IOWA,BUTLER,1346,50619
PRINCE'S LAKES,IN,INDIANA,JOHNSON,1345,46164
TRAFALGAR,IN,INDIANA,JOHNSON,1345,46181
PARKER CITY,IN,INDIANA,RANDOLPH,1344,47368
BYERS,CO,COLORADO,ARAPAHOE,1344,80103
MONROEVILLE,IN,INDIANA,ALLEN,1341,46773
MORRISTOWN,IN,INDIANA,SHELBY,1340,46161
WOOD RIVER,NE,NEBRASKA,HALL,1340,68883
TIOGA,ND,NORTH DAKOTA,WILLIAMS,1339,58852
ROBINS AFB,GA,GEORGIA,HOUSTON,1339,31098
NEW ROCKFORD,ND,NORTH DAKOTA,EDDY,1339,58356
PARK RIVER,ND,NORTH DAKOTA,WALSH,1338,58270
STOTTVILLE,NY,NEW YORK,COLUMBIA,1338,12172 12534
CLAYSBURG,PA,PENNSYLVANIA,BLAIR,1337,16625
WEISSPORT EAST,PA,PENNSYLVANIA,CARBON,1337,18235
MANSON,WA,WASHINGTON,CHELAN,1336,98831
ARAGON,GA,GEORGIA,POLK,1336,30104
ADVANCE,MO,MISSOURI,STODDARD,1336,63730
WYMORE,NE,NEBRASKA,GAGE,1336,68466
SHOKAN,NY,NEW YORK,ULSTER,1336,12481
LINCOLNDALE,NY,NEW YORK,WESTCHESTER,1335,10589 10541
BRIDGEPORT,NY,NEW YORK,MADISON,1330,13030 13082
ORISKANY,NY,NEW YORK,ONEIDA,1329,13424
STONE RIDGE,NY,NEW YORK,ULSTER,1328,12440 12484
ARLINGTON,GA,GEORGIA,CALHOUN,1326,39813
FLEMINGTON,PA,PENNSYLVANIA,CLINTON,1326,17745
SOUTH UNIONTOWN,PA,PENNSYLVANIA,FAYETTE,1326,15401
POCONO SPRINGS,PA,PENNSYLVANIA,WAYNE,1325,18445 18424
BRIDGEHAMPTON,NY,NEW YORK,SUFFOLK,1323,11932 11962 11976
LONE JACK,MO,MISSOURI,JACKSON,1323,64086 64070
LAKE HOLIDAY,IN,INDIANA,MONTGOMERY,1323,47933
SUTHERLAND,NE,NEBRASKA,LINCOLN,1320,69165 69143
MARSING,ID,IDAHO,OWYHEE,1318,83639
RICH HILL,MO,MISSOURI,BATES,1317,64779
BOSTON,GA,GEORGIA,THOMAS,1317,31626
SCHUYLERVILLE,NY,NEW YORK,SARATOGA,1317,12871
ARLINGTON,NE,NEBRASKA,WASHINGTON,1315,68002
CONASHAUGH LAKES,PA,PENNSYLVANIA,PIKE,1315,18337
DULUTH,WA,WASHINGTON,CLARK,1314,98642
DYSART,IA,IOWA,TAMA,1313,52224
GERALD,MO,MISSOURI,FRANKLIN,1313,63037
GREENFIELD,MO,MISSOURI,DADE,1313,65661
ARNOLDS PARK,IA,IOWA,DICKINSON,1313,51351 51331
LOGANVILLE,PA,PENNSYLVANIA,YORK,1313,17403 17360 17342
FAIRVIEW PARK,IN,INDIANA,VERMILLION,1312,47842
ROBIE CREEK,ID,IDAHO,BOISE,1312,83716
YUTAN,NE,NEBRASKA,SAUNDERS,1310,68073
BRICKERVILLE,PA,PENNSYLVANIA,LANCASTER,1310,17543
PIERCE CITY,MO,MISSOURI,LAWRENCE,1309,65723
LA PLATA,MO,MISSOURI,MACON,1308,63549
TIETON,WA,WASHINGTON,YAKIMA,1308,98947
BLOOMFIELD,NY,NEW YORK,ONTARIO,1307,14469
LOUISVILLE,NE,NEBRASKA,CASS,1306,68037
PLAYITA CORTADA,PR,PUERTO RICO,SANTA ISABEL,1306,757
ST. VINCENT COLLEGE,PA,PENNSYLVANIA,WESTMORELAND,1305,15650
DISCOVERY HARBOUR,HI,HAWAII,HAWAII,1304,96772
RODNEY VILLAGE,DE,DELAWARE,KENT,1304,19904
GLENNS FERRY,ID,IDAHO,ELMORE,1303,83623
JORDAN,NY,NEW YORK,ONONDAGA,1302,13080
WAINAKU,HI,HAWAII,HAWAII,1301,96720
RICHLANDTOWN,PA,PENNSYLVANIA,BUCKS,1297,18955
SWEDE HEAVEN,WA,WASHINGTON,SNOHOMISH,1297,98223
CENTRAL CITY,IA,IOWA,LINN,1296,52214
PLATTSBURGH WEST,NY,NEW YORK,CLINTON,1296,12901
ALAMOSA EAST,CO,COLORADO,ALAMOSA,1295,81101 81102
MAHARISHI VEDIC CITY,IA,IOWA,JEFFERSON,1295,52556
MILTON,NY,NEW YORK,ULSTER,1294,12547
NEW SHARON,IA,IOWA,MAHASKA,1293,50207
WINONA,MO,MISSOURI,SHANNON,1293,65588
VAN METER,IA,IOWA,DALLAS,1292,50261
ASOTIN,WA,WASHINGTON,ASOTIN,1289,99402
COLONY PARK,PA,PENNSYLVANIA,BERKS,1289,19610
LARIMORE,ND,NORTH DAKOTA,GRAND FORKS,1288,58251
BROWNTOWN,PA,PENNSYLVANIA,LUZERNE,1288,18640
PARSHALL,ND,NORTH DAKOTA,MOUNTRAIL,1288,58770
SEELEY LAKE,MT,MONTANA,MISSOULA,1286,59868
CROSBY,ND,NORTH DAKOTA,DIVIDE,1285,58730
HANSEN,ID,IDAHO,TWIN FALLS,1284,83334
MILLERS FALLS,MA,MASSACHUSETTS,FRANKLIN,1284,01349 01344
REDKEY,IN,INDIANA,JAY,1282,47373
OLCOTT,NY,NEW YORK,NIAGARA,1282,14028 14126
TOUGHKENAMON,PA,PENNSYLVANIA,CHESTER,1282,19374 19311
ENTIAT,WA,WASHINGTON,CHELAN,1280,98822
GARRETT,WA,WASHINGTON,WALLA WALLA,1280,99362
MANLY,IA,IOWA,WORTH,1278,50456
TOWER CITY,PA,PENNSYLVANIA,SCHUYLKILL,1277,17980
BOULDER,MT,MONTANA,JEFFERSON,1276,59632
WALKER VALLEY,NY,NEW YORK,ULSTER,1275,12566 12588
SHELL ROCK,IA,IOWA,BUTLER,1275,50670
LOCH SHELDRAKE,NY,NEW YORK,SULLIVAN,1273,12759 12747
HEWLETT HARBOR,NY,NEW YORK,NASSAU,1272,11557
SALIX,PA,PENNSYLVANIA,CAMBRIA,1272,15963 15952 15955
HAGAMAN,NY,NEW YORK,MONTGOMERY,1272,12010 12086
BUFFALO,IA,IOWA,SCOTT,1272,52726 52728 52804
DIKE,IA,IOWA,GRUNDY,1272,50624
MIDDLEBURG,PA,PENNSYLVANIA,SNYDER,1270,17842
ENHAUT,PA,PENNSYLVANIA,DAUPHIN,1270,17113
RÍO CAÑAS ABAJO,PR,PUERTO RICO,JUANA DÍAZ,1270,795
LAKE WINNEBAGO,MO,MISSOURI,CASS,1269,64080 64034
WAYMART,PA,PENNSYLVANIA,WAYNE,1269,18472
NORTH BEND,NE,NEBRASKA,DODGE,1269,68649
CALVERTON PARK,MO,MISSOURI,ST. LOUIS,1268,63135
CLYMER,PA,PENNSYLVANIA,INDIANA,1266,15728
LUMPKIN,GA,GEORGIA,STEWART,1266,31815
HUMMELS WHARF,PA,PENNSYLVANIA,SNYDER,1266,17870 17831
EASTPORT,ME,MAINE,WASHINGTON,1265,4631
OTTERBEIN,IN,INDIANA,BENTON,1265,47906 47970
MOUNT AIRY,GA,GEORGIA,HABERSHAM,1265,30563 30531
NIXON,PA,PENNSYLVANIA,BUTLER,1265,16002
WASHBURN,ND,NORTH DAKOTA,MCLEAN,1264,58577
FUIG,PR,PUERTO RICO,GUÁNICA,1264,647
NORTH CHARLEROI,PA,PENNSYLVANIA,WASHINGTON,1261,15022
GALVESTON,IN,INDIANA,CASS,1259,46932
MORRISONVILLE,NY,NEW YORK,CLINTON,1258,12962
CRIPPLE CREEK,CO,COLORADO,TELLER,1258,80813
PASTOS,PR,PUERTO RICO,AIBONITO,1258,705
PHILMONT,NY,NEW YORK,COLUMBIA,1258,12565
LUMBER CITY,GA,GEORGIA,TELFAIR,1257,31549
BLOOMFIELD,PA,PENNSYLVANIA,PERRY,1256,17068
FELLSBURG,PA,PENNSYLVANIA,WESTMORELAND,1255,15012
FAXON,PA,PENNSYLVANIA,LYCOMING,1255,17701
ROLAND,IA,IOWA,STORY,1254,50236
CHINOOK,MT,MONTANA,BLAINE,1254,59523
ROLLA,ND,NORTH DAKOTA,ROLETTE,1252,58367
PALMDALE,PA,PENNSYLVANIA,DAUPHIN,1252,17033
FARMLAND,IN,INDIANA,RANDOLPH,1251,47340
WEST EASTON,PA,PENNSYLVANIA,NORTHAMPTON,1250,18042
GOODMAN,MO,MISSOURI,MCDONALD,1249,64843
MEADOWLANDS,PA,PENNSYLVANIA,WASHINGTON,1249,15347 15301
ALTON,IA,IOWA,SIOUX,1248,51003
CORTLAND WEST,NY,NEW YORK,CORTLAND,1248,13045
FORT TOTTEN,ND,NORTH DAKOTA,BENSON,1247,58374 58335
ELLENDALE,ND,NORTH DAKOTA,DICKEY,1246,58436
COUNTRY CLUB HILLS,MO,MISSOURI,ST. LOUIS,1246,63136
MILROY,PA,PENNSYLVANIA,MIFFLIN,1246,17063
BETHANY BEACH,DE,DELAWARE,SUSSEX,1245,19930
BALLY,PA,PENNSYLVANIA,BERKS,1245,19503
MANSFIELD,MO,MISSOURI,WRIGHT,1245,65704
KAMIAH,ID,IDAHO,LEWIS,1244,83536
MELCHER-DALLAS,IA,IOWA,MARION,1244,50163 50062
VERPLANCK,NY,NEW YORK,WESTCHESTER,1242,10596
BLACK RIVER,NY,NEW YORK,JEFFERSON,1241,13612
EARLSTON,PA,PENNSYLVANIA,BEDFORD,1241,15537
HAVERFORD COLLEGE,PA,PENNSYLVANIA,DELAWARE,1239,19041 19003
MAPLETON,ND,NORTH DAKOTA,CASS,1238,58059
HOUSTON,PA,PENNSYLVANIA,WASHINGTON,1238,15317 15342
CAVALIER,ND,NORTH DAKOTA,PEMBINA,1238,58220
KEENESBURG,CO,COLORADO,WELD,1237,80643
WINTERVILLE,GA,GEORGIA,CLARKE,1237,30683
WHITAKER,PA,PENNSYLVANIA,ALLEGHENY,1235,15120
ROSLYN ESTATES,NY,NEW YORK,NASSAU,1233,11576
TROY,PA,PENNSYLVANIA,BRADFORD,1233,16947
CASCADE-CHIPITA PARK,CO,COLORADO,EL PASO,1233,80819 80809 80933
COON RAPIDS,IA,IOWA,CARROLL,1232,50058
MOODY AFB,GA,GEORGIA,LOWNDES,1232,31699 31605
MORELAND,ID,IDAHO,BINGHAM,1232,83221 83256
WAITSBURG,WA,WASHINGTON,WALLA WALLA,1231,99361
OMEGA,GA,GEORGIA,TIFT,1230,31775
ATKINSON,NE,NEBRASKA,HOLT,1229,68713
CENTRE HALL,PA,PENNSYLVANIA,CENTRE,1228,16828
AVERILL PARK,NY,NEW YORK,RENSSELAER,1228,12018
ZEBULON,GA,GEORGIA,PIKE,1228,30295
NIVERVILLE,NY,NEW YORK,COLUMBIA,1228,12184 12130
MARSHALLVILLE,GA,GEORGIA,MACON,1227,31057
TOPEKA,IN,INDIANA,LAGRANGE,1225,46571
FULLERTON,NE,NEBRASKA,NANCE,1222,68638
CONVERSE,IN,INDIANA,MIAMI,1222,46919
WEST LEECHBURG,PA,PENNSYLVANIA,WESTMORELAND,1221,15656
HOMER,GA,GEORGIA,BANKS,1220,30547
MULBERRY,IN,INDIANA,CLINTON,1220,46058
BIGLERVILLE,PA,PENNSYLVANIA,ADAMS,1219,17307
STRAWBERRY POINT,IA,IOWA,CLAYTON,1218,52076
ELKADER,IA,IOWA,CLAYTON,1217,52043
SHELBURN,IN,INDIANA,SULLIVAN,1217,47879
ORAN,MO,MISSOURI,SCOTT,1215,63771
HARBOR ISLE,NY,NEW YORK,NASSAU,1214,11558
WATERVILLE,WA,WASHINGTON,DOUGLAS,1213,98858
WARREN,IN,INDIANA,HUNTINGTON,1211,46792
BASIN CITY,WA,WASHINGTON,FRANKLIN,1209,99343
HEIDELBERG,PA,PENNSYLVANIA,ALLEGHENY,1207,15106
BOGART,GA,GEORGIA,OCONEE,1206,30622
POCONO RANCH LANDS,PA,PENNSYLVANIA,PIKE,1205,18324
RENOVO,PA,PENNSYLVANIA,CLINTON,1205,17764
MCCAYSVILLE,GA,GEORGIA,FANNIN,1204,30555
CAYUCO,PR,PUERTO RICO,UTUADO,1204,641
HALLSTEAD,PA,PENNSYLVANIA,SUSQUEHANNA,1203,18822
ARCHIE,MO,MISSOURI,CASS,1202,64725
MARTHASVILLE,MO,MISSOURI,WARREN,1201,63357
BURLINGTON,ND,NORTH DAKOTA,WARD,1201,58722 58701
NORTH APOLLO,PA,PENNSYLVANIA,ARMSTRONG,1201,15673
HILLSIDE LAKE,NY,NEW YORK,DUTCHESS,1200,12590
MORTON,WA,WASHINGTON,LEWIS,1199,98356
KURTISTOWN,HI,HAWAII,HAWAII,1199,96749 96771 96760
ALTO,GA,GEORGIA,BANKS,1198,30510
BROXTON,GA,GEORGIA,COFFEE,1196,31519
CROCKER,WA,WASHINGTON,PIERCE,1196,98360
HALIIMAILE,HI,HAWAII,MAUI,1196,96768
ST. MARTINS,MO,MISSOURI,COLE,1195,65109
LINCOLN,MO,MISSOURI,BENTON,1194,65338
PLAINVIEW,NE,NEBRASKA,PIERCE,1192,68769
