city,state_id,state_name,country_name,population,zips
DU QUOIN,IL,ILLINOIS,PERRY,6001,62832
ELBURN,IL,ILLINOIS,KANE,5997,60119
KINGSTON,TN,TENNESSEE,ROANE,5994,37763
HOMELAND PARK,SC,SOUTH CAROLINA,ANDERSON,5988,29624 29626
LOUISVILLE,MS,MISSISSIPPI,WINSTON,5983,39339
SOUTH MONROE,MI,MICHIGAN,MONROE,5977,48161
LAKEMOOR,IL,ILLINOIS,MCHENRY,5967,60051
NORTHVILLE,MI,MICHIGAN,WAYNE,5958,48167
EAST ALTON,IL,ILLINOIS,MADISON,5954,62024 62018 62002
SHIELDS,MI,MICHIGAN,SAGINAW,5945,48609
DARLINGTON,SC,SOUTH CAROLINA,DARLINGTON,5940,29532
GOODRICH,MI,MICHIGAN,GENESEE,5935,48438
COUNTRYSIDE,IL,ILLINOIS,COOK,5933,60525
ZEBULON,NC,NORTH CAROLINA,WAKE,5917,27597
STAUNTON,IL,ILLINOIS,MACOUPIN,5913,62088
EAGLETON VILLAGE,TN,TENNESSEE,BLOUNT,5903,37804
HAMPSTEAD,NC,NORTH CAROLINA,PENDER,5901,28443
SWEETWATER,TN,TENNESSEE,MONROE,5895,37874
MADISONVILLE,TN,TENNESSEE,MONROE,5890,37354
LOUDON,TN,TENNESSEE,LOUDON,5890,37774
BELTON,SC,SOUTH CAROLINA,ANDERSON,5865,29627
POSEN,IL,ILLINOIS,COOK,5865,60406 60469
DOWAGIAC,MI,MICHIGAN,CASS,5864,49047
ALMA,AR,ARKANSAS,CRAWFORD,5864,72921
BREESE,IL,ILLINOIS,CLINTON,5853,62230
CARTERVILLE,IL,ILLINOIS,WILLIAMSON,5847,62918
CHELSEA,MI,MICHIGAN,WASHTENAW,5837,48118
SOUTH HOOKSETT,NH,NEW HAMPSHIRE,MERRIMACK,5831,3106
LEBANON,KY,KENTUCKY,MARION,5817,40033
VOLO,IL,ILLINOIS,LAKE,5813,60020 60073 60041
BEARDSTOWN,IL,ILLINOIS,CASS,5807,62618
MARIANNA,FL,FLORIDA,JACKSON,5803,32446 32447 32448
WEST BOUNTIFUL,UT,UTAH,DAVIS,5800,84087
FELLSMERE,FL,FLORIDA,INDIAN RIVER,5800,32948 32966
MOUNT ZION,IL,ILLINOIS,MACON,5795,62521 62549
PIEDMONT,SC,SOUTH CAROLINA,ANDERSON,5795,29673
BAY HARBOR ISLANDS,FL,FLORIDA,MIAMI-DADE,5793,33154
PEORIA HEIGHTS,IL,ILLINOIS,PEORIA,5779,61616
BELDING,MI,MICHIGAN,IONIA,5771,48809
WHITE CITY,UT,UTAH,SALT LAKE,5768,84094
FORT WRIGHT,KY,KENTUCKY,KENTON,5745,41011 41015 41017
NAPLES PARK,FL,FLORIDA,COLLIER,5733,34108
BELLEVUE,KY,KENTUCKY,CAMPBELL,5721,41073
SOUTH HAVEN,MI,MICHIGAN,VAN BUREN,5719,49090
RIO PINAR,FL,FLORIDA,ORANGE,5713,32825
DOUGLASS HILLS,KY,KENTUCKY,JEFFERSON,5707,40243 40223
SPRING GROVE,IL,ILLINOIS,MCHENRY,5706,60081
LOUGHMAN,FL,FLORIDA,POLK,5674,33896 33837 33858
TELLICO VILLAGE,TN,TENNESSEE,LOUDON,5671,37774
GREENBRIER,AR,ARKANSAS,FAULKNER,5665,72058
EASTWOOD,MI,MICHIGAN,KALAMAZOO,5656,49048
WILMINGTON,IL,ILLINOIS,WILL,5653,60481
SURFSIDE,FL,FLORIDA,MIAMI-DADE,5651,33154
STARKE,FL,FLORIDA,BRADFORD,5647,32091 32042
EAST FLAT ROCK,NC,NORTH CAROLINA,HENDERSON,5647,28792 28726 28731
DANDRIDGE,TN,TENNESSEE,JEFFERSON,5647,37725
PONTOON BEACH,IL,ILLINOIS,MADISON,5641,62025 62040 62234
BYRON,MN,MINNESOTA,OLMSTED,5639,55920
SAMSULA-SPRUCE CREEK,FL,FLORIDA,VOLUSIA,5637,32128 32168
ZEPHYRHILLS SOUTH,FL,FLORIDA,PASCO,5637,33542 33541
ALVA,OK,OKLAHOMA,WOODS,5628,73717
WILLOW SPRINGS,IL,ILLINOIS,COOK,5621,60480
JONESBOROUGH,TN,TENNESSEE,WASHINGTON,5611,37659
KINGSTREE,SC,SOUTH CAROLINA,WILLIAMSBURG,5610,29556
ANNA,IL,ILLINOIS,UNION,5610,62906
DAYTON,KY,KENTUCKY,CAMPBELL,5609,41074
WARREN,AR,ARKANSAS,BRADLEY,5587,71671
BESSEMER CITY,NC,NORTH CAROLINA,GASTON,5577,28016
SIESTA KEY,FL,FLORIDA,SARASOTA,5573,34242
LAKE BLUFF,IL,ILLINOIS,LAKE,5562,60044
FRANKENMUTH,MI,MICHIGAN,SAGINAW,5560,48734 48787
EUREKA,IL,ILLINOIS,WOODFORD,5560,61530
NASHVILLE,NC,NORTH CAROLINA,NASH,5554,27856
BERRYVILLE,AR,ARKANSAS,CARROLL,5550,72616
VINITA,OK,OKLAHOMA,CRAIG,5550,74301
BUCKNER,KY,KENTUCKY,OLDHAM,5545,40031 40014 40010
TAYLORSVILLE,NC,NORTH CAROLINA,ALEXANDER,5544,28681
GLENCOE,MN,MINNESOTA,MCLEOD,5544,55336
ZEELAND,MI,MICHIGAN,OTTAWA,5536,49464
FOREST,MS,MISSISSIPPI,SCOTT,5536,39074
MONTICELLO,IL,ILLINOIS,PIATT,5534,61856
FALCON HEIGHTS,MN,MINNESOTA,RAMSEY,5528,55113 55108
PALM SPRINGS NORTH,FL,FLORIDA,MIAMI-DADE,5525,33015
CLARE,MI,MICHIGAN,CLARE,5522,48617
CARLINVILLE,IL,ILLINOIS,MACOUPIN,5514,62626
HOLDENVILLE,OK,OKLAHOMA,HUGHES,5501,74848
SWARTZ CREEK,MI,MICHIGAN,GENESEE,5501,48554 48473
MENA,AR,ARKANSAS,POLK,5490,71953
STOKESDALE,NC,NORTH CAROLINA,GUILFORD,5489,27357 27284
MANTEO,NC,NORTH CAROLINA,DARE,5482,27954
MULDROW,OK,OKLAHOMA,SEQUOYAH,5478,74948
SPARTA,TN,TENNESSEE,WHITE,5476,38583
PANA,IL,ILLINOIS,CHRISTIAN,5463,62557
SOUTH PITTSBURG,TN,TENNESSEE,MARION,5439,37380
EATON RAPIDS,MI,MICHIGAN,EATON,5439,48827
ROBBINS,IL,ILLINOIS,COOK,5438,60472
SOUTH HIGHPOINT,FL,FLORIDA,PINELLAS,5435,33760
ST. AUGUSTINE SOUTH,FL,FLORIDA,ST. JOHNS,5431,32086
ROCKWOOD,TN,TENNESSEE,ROANE,5425,37854
LAFAYETTE,TN,TENNESSEE,MACON,5417,37083
ANGIER,NC,NORTH CAROLINA,HARNETT,5415,27501
