city,state_id,state_name,country_name,population,zips
RAMAH,NM,NEW MEXICO,MCKINLEY,427,87321
TURKEY CREEK,AZ,ARIZONA,NAVAJO,426,85941
ENCAMPMENT,WY,WYOMING,CARBON,426,82325
BONANZA,OR,OREGON,KLAMATH,426,97623
NUIQSUT,AK,ALASKA,NORTH SLOPE,425,99789
RIO LUCIO,NM,NEW MEXICO,TAOS,424,87553
SAVAGEVILLE,VA,VIRGINIA,ACCOMACK,424,23417
MATEWAN,WV,WEST VIRGINIA,MINGO,424,25688 25678
ROLLING HILLS,WY,WYOMING,CONVERSE,424,82637
GOLDONNA,LA,LOUISIANA,NATCHITOCHES,423,71031
BARTON,MD,MARYLAND,ALLEGANY,423,21521
MEXICAN COLONY,CA,CALIFORNIA,KERN,423,93263
CHILCOOT-VINTON,CA,CALIFORNIA,PLUMAS,422,96105
PUEBLO OF SANDIA VILLAGE,NM,NEW MEXICO,SANDOVAL,422,87004
HYTOP,AL,ALABAMA,JACKSON,422,35768
HAINES,OR,OREGON,BAKER,422,97833
CHAUNCEY,WV,WEST VIRGINIA,LOGAN,422,25647 25652 25638 25612
BUCKLAND,AK,ALASKA,NORTHWEST ARCTIC,422,99727
SACATON FLATS VILLAGE,AZ,ARIZONA,PINAL,422,85147 85128
KENNEDY,AL,ALABAMA,LAMAR,421,35574
BROOMES ISLAND,MD,MARYLAND,CALVERT,421,20615
WEST JEFFERSON,AL,ALABAMA,JEFFERSON,421,35130 35005 35062
ROBBINS,CA,CALIFORNIA,SUTTER,421,95645
LAKE ARTHUR,NM,NEW MEXICO,CHAVES,420,88253
MEADOW VALLEY,CA,CALIFORNIA,PLUMAS,420,95956 95971
PARSONSBURG,MD,MARYLAND,WICOMICO,420,21849
BAGGS,WY,WYOMING,CARBON,417,82321
PROSPECT,LA,LOUISIANA,GRANT,417,71423
RAYSAL,WV,WEST VIRGINIA,MCDOWELL,417,24879
WEEKAPAUG,RI,RHODE ISLAND,WASHINGTON,417,2891
WHEATFIELDS,AZ,ARIZONA,GILA,416,85501
HACKNEYVILLE,AL,ALABAMA,TALLAPOOSA,416,35072 35010
NOATAK,AK,ALASKA,NORTHWEST ARCTIC,415,99761
HISSOP,AL,ALABAMA,COOSA,415,35010 35089
ST. MICHAEL,AK,ALASKA,NOME,414,99659
SPRECKELS,CA,CALIFORNIA,MONTEREY,414,93962
BECKWOURTH,CA,CALIFORNIA,PLUMAS,414,96122
RAISIN CITY,CA,CALIFORNIA,FRESNO,414,93652 93706
MOUNT HOOD,OR,OREGON,HOOD RIVER,414,97041
MIDLAND,MD,MARYLAND,ALLEGANY,414,21542
FORBESTOWN,CA,CALIFORNIA,BUTTE,413,95941
FORT JESUP,LA,LOUISIANA,SABINE,413,71449 71469
WASCO,OR,OREGON,SHERMAN,412,97065
GLENNALLEN,AK,ALASKA,VALDEZ-CORDOVA,411,99588
BOYDTON,VA,VIRGINIA,MECKLENBURG,411,23917
NAPASKIAK,AK,ALASKA,BETHEL,410,99559
HIGHLAND LAKE,AL,ALABAMA,BLOUNT,410,35121
MIDDLEWAY,WV,WEST VIRGINIA,JEFFERSON,410,25430
CRAWFORDSVILLE,OR,OREGON,LINN,409,97386 97327 97336
PEAK PLACE,NM,NEW MEXICO,SANTA FE,409,87506
WILLIAMSBURG,NM,NEW MEXICO,SIERRA,408,87901 87942
LAKE ALMANOR COUNTRY CLUB,CA,CALIFORNIA,PLUMAS,408,96137
MESQUITE,NM,NEW MEXICO,DOÑA ANA,408,88048
BOULEVARD,CA,CALIFORNIA,SAN DIEGO,405,91905
SEDLEY,VA,VIRGINIA,SOUTHAMPTON,405,23878
FAIRVIEW,WV,WEST VIRGINIA,MARION,404,26570
PLEASANT GROVES,AL,ALABAMA,JACKSON,404,35776
ELFRIDA,AZ,ARIZONA,COCHISE,403,85610
GARDEN FARMS,CA,CALIFORNIA,SAN LUIS OBISPO,403,93422
ISLETA VILLAGE PROPER,NM,NEW MEXICO,BERNALILLO,402,87022
CEDRO,NM,NEW MEXICO,BERNALILLO,402,87059 87176
HOLLEY,OR,OREGON,LINN,402,97386
BREVIG MISSION,AK,ALASKA,NOME,401,99785
TUNUNAK,AK,ALASKA,BETHEL,401,99681
SIPSEY,AL,ALABAMA,WALKER,401,35584 35063
TOPAWA,AZ,ARIZONA,PIMA,400,85634 85639
MARTELL,CA,CALIFORNIA,AMADOR,400,95685 95642 95654
KWIGILLINGOK,AK,ALASKA,BETHEL,399,99622
SAND CITY,CA,CALIFORNIA,MONTEREY,399,93955
TYONEK,AK,ALASKA,KENAI PENINSULA,399,99682
BURKEVILLE,VA,VIRGINIA,NOTTOWAY,399,23922
SAN GERONIMO,CA,CALIFORNIA,MARIN,399,94963
HARTS,WV,WEST VIRGINIA,LINCOLN,398,25524
GRENADA,CA,CALIFORNIA,SISKIYOU,398,96038
KEOKEE,VA,VIRGINIA,LEE,398,24265
RANBURNE,AL,ALABAMA,CLEBURNE,398,36273
MISQUAMICUT,RI,RHODE ISLAND,WASHINGTON,398,2891
IRVINGTON,VA,VIRGINIA,LANCASTER,398,22480
VAUGHN,NM,NEW MEXICO,GUADALUPE,397,88353
GLEN FORK,WV,WEST VIRGINIA,WYOMING,396,25845
CUMBERLAND,VA,VIRGINIA,CUMBERLAND,396,23040
SINCLAIR,WY,WYOMING,CARBON,395,82334
SHORTER,AL,ALABAMA,MACON,395,36075
GOPHER FLATS,OR,OREGON,UMATILLA,395,97801
AKIAK,AK,ALASKA,BETHEL,394,99552
MIDWEST,WY,WYOMING,NATRONA,394,82643
THAYNE,WY,WYOMING,LINCOLN,394,83127
SHEDD,OR,OREGON,LINN,394,97377
LITTLEFIELD,AZ,ARIZONA,MOHAVE,394,86432
SCOTTS MILLS,OR,OREGON,MARION,393,97375
CHLORIDE,AZ,ARIZONA,MOHAVE,393,86431
TWIN,AL,ALABAMA,MARION,392,35563 35548
TULLOS,LA,LOUISIANA,LASALLE,391,71479
MONTROSS,VA,VIRGINIA,WESTMORELAND,390,22520
ELLERSLIE,MD,MARYLAND,ALLEGANY,390,21502 21529
JUNE LAKE,CA,CALIFORNIA,MONO,390,93529
ORICK,CA,CALIFORNIA,HUMBOLDT,389,95555
MOUNT CARBON,WV,WEST VIRGINIA,FAYETTE,389,25139
PUEBLO PINTADO,NM,NEW MEXICO,MCKINLEY,388,87013 87313
MIDLOTHIAN,MD,MARYLAND,ALLEGANY,388,21543 21532
TONYVILLE,CA,CALIFORNIA,TULARE,388,93247
GILBERT,WV,WEST VIRGINIA,MINGO,387,25621
MELFA,VA,VIRGINIA,ACCOMACK,387,23410
JACONA,NM,NEW MEXICO,SANTA FE,387,87506
DERBY ACRES,CA,CALIFORNIA,KERN,386,93224
JANE LEW,WV,WEST VIRGINIA,LEWIS,386,26378
RELIANCE,WY,WYOMING,SWEETWATER,386,82943 82901
STANARDSVILLE,VA,VIRGINIA,GREENE,386,22973
BAGTOWN,MD,MARYLAND,WASHINGTON,386,21740
DIXON,NM,NEW MEXICO,RIO ARRIBA,386,87527
SAXMAN,AK,ALASKA,KETCHIKAN GATEWAY,385,99901
CHARLTON HEIGHTS,WV,WEST VIRGINIA,FAYETTE,385,25040
CALHOUN,LA,LOUISIANA,OUACHITA,385,71225
BERWIND,WV,WEST VIRGINIA,MCDOWELL,384,24815
VINEGAR BEND,AL,ALABAMA,WASHINGTON,383,36584
NASCHITTI,NM,NEW MEXICO,SAN JUAN,383,87325 87364
KILBOURNE,LA,LOUISIANA,WEST CARROLL,383,71263 71253
PRINCETON,CA,CALIFORNIA,COLUSA,382,95970
TUTUILLA,OR,OREGON,UMATILLA,382,97801
THOMASTON,AL,ALABAMA,MARENGO,381,36783
LAYTONSVILLE,MD,MARYLAND,MONTGOMERY,381,20882
WINDSOR HEIGHTS,WV,WEST VIRGINIA,BROOKE,379,26070 26075
CENTERVILLE,CA,CALIFORNIA,FRESNO,379,93657
PAGUATE,NM,NEW MEXICO,CIBOLA,379,87040
HYDABURG,AK,ALASKA,PRINCE OF WALES-HYDER,379,99922
CANTUA CREEK,CA,CALIFORNIA,FRESNO,379,93608
KIVALINA,AK,ALASKA,NORTHWEST ARCTIC,379,99750
BORDELONVILLE,LA,LOUISIANA,AVOYELLES,377,71355 71320
EAST NEW MARKET,MD,MARYLAND,DORCHESTER,377,21631
TAZLINA,AK,ALASKA,VALDEZ-CORDOVA,376,99588 99573
NORTH HODGE,LA,LOUISIANA,JACKSON,376,71268 71247
WENDEN,AZ,ARIZONA,LA PAZ,375,85357
STIRLING CITY,CA,CALIFORNIA,BUTTE,374,95954
VIENNA,LA,LOUISIANA,LINCOLN,374,71235 71270
TEHAMA,CA,CALIFORNIA,TEHAMA,373,96090
RIVERGROVE,OR,OREGON,CLACKAMAS,372,97062 97035
PINOS ALTOS,NM,NEW MEXICO,GRANT,372,88061 88053
MAYTOWN,AL,ALABAMA,JEFFERSON,371,35005 35118
SEVENTH MOUNTAIN,OR,OREGON,DESCHUTES,371,97702
DRAPER,VA,VIRGINIA,PULASKI,371,24324
MERIDIAN,CA,CALIFORNIA,SUTTER,371,95957
NAPAKIAK,AK,ALASKA,BETHEL,370,99634
ZIHLMAN,MD,MARYLAND,ALLEGANY,369,21532
MOUNT CHARLESTON,NV,NEVADA,CLARK,369,89124
SEAMA,NM,NEW MEXICO,CIBOLA,368,87007
DEER PARK,MD,MARYLAND,GARRETT,368,21550
CLOVER,VA,VIRGINIA,HALIFAX,368,23962 24534
ST. MAURICE,LA,LOUISIANA,WINN,368,71457 71454 71471
MENTONE,AL,ALABAMA,DEKALB,368,35984
DAVENPORT,CA,CALIFORNIA,SANTA CRUZ,368,95017
GOSHEN,VA,VIRGINIA,ROCKBRIDGE,368,24439
BUD,WV,WEST VIRGINIA,WYOMING,367,25882 24716 24726
LAKERIDGE,NV,NEVADA,DOUGLAS,367,89413
FAIRMOUNT,MD,MARYLAND,SOMERSET,367,21871 21867
KOYUK,AK,ALASKA,NOME,367,99753
BLOXOM,VA,VIRGINIA,ACCOMACK,366,23308
VERDUNVILLE,WV,WEST VIRGINIA,LOGAN,366,25649
CAPON BRIDGE,WV,WEST VIRGINIA,HAMPSHIRE,366,26711
LAKE ALMANOR PENINSULA,CA,CALIFORNIA,PLUMAS,366,96137
COLUMBIA,LA,LOUISIANA,CALDWELL,366,71418
FARMINGTON,WV,WEST VIRGINIA,MARION,365,26571
RINCON,NM,NEW MEXICO,DOÑA ANA,365,87940
NEW RICHMOND,WV,WEST VIRGINIA,WYOMING,365,24867
WESTPORT,OR,OREGON,CLATSOP,364,97016
PLUMAS EUREKA,CA,CALIFORNIA,PLUMAS,364,96103
KING WILLIAM,VA,VIRGINIA,KING WILLIAM,364,23086
WEST LOGAN,WV,WEST VIRGINIA,LOGAN,364,25601
ELLENBORO,WV,WEST VIRGINIA,RITCHIE,363,26346
CLEAR SPRING,MD,MARYLAND,WASHINGTON,362,21722
RED JACKET,WV,WEST VIRGINIA,MINGO,362,25692 25686
UMAPINE,OR,OREGON,UMATILLA,361,97862
RACINE,WV,WEST VIRGINIA,BOONE,361,25165 25024
KING SALMON,AK,ALASKA,BRISTOL BAY,361,99613
NICKELSVILLE,VA,VIRGINIA,SCOTT,360,24271
CHATAIGNIER,LA,LOUISIANA,EVANGELINE,360,70524 70586
SPOKANE,LA,LOUISIANA,CONCORDIA,360,71334
GLEN WHITE,WV,WEST VIRGINIA,RALEIGH,360,25849
BLAND,VA,VIRGINIA,BLAND,360,24315
NEWCOMB,NM,NEW MEXICO,SAN JUAN,359,87455
FENTON,LA,LOUISIANA,JEFFERSON DAVIS,359,70591 70640
MINERAL,CA,CALIFORNIA,TEHAMA,359,96063 96061
TRAPPER CREEK,AK,ALASKA,MATANUSKA-SUSITNA,358,99683
SOUTH MANSFIELD,LA,LOUISIANA,DE SOTO,357,71052
NENANA,AK,ALASKA,YUKON-KOYUKUK,357,99760
IRON GATE,VA,VIRGINIA,ALLEGHANY,357,24448
ST. GEORGE ISLAND,MD,MARYLAND,ST. MARY'S,357,20674
ADAMS,OR,OREGON,UMATILLA,357,97810
EDMUNDSON ACRES,CA,CALIFORNIA,KERN,357,93203
VINA,AL,ALABAMA,FRANKLIN,356,35593
SUSSEX,VA,VIRGINIA,SUSSEX,356,23882 23884 23890
TRINIDAD,CA,CALIFORNIA,HUMBOLDT,355,95570
CIBOLA,AZ,ARIZONA,LA PAZ,355,85334 85328
MALCOLM,AL,ALABAMA,WASHINGTON,354,36553 36556
SABILLASVILLE,MD,MARYLAND,FREDERICK,354,21780
GWYNN,VA,VIRGINIA,MATHEWS,353,23064 23066
POCAHONTAS,VA,VIRGINIA,TAZEWELL,353,24635
ANCHOR BAY,CA,CALIFORNIA,MENDOCINO,352,95445
WINKELMAN,AZ,ARIZONA,GILA,351,85192
MARDELA SPRINGS,MD,MARYLAND,WICOMICO,351,21837
SHAFT,MD,MARYLAND,ALLEGANY,351,21532
DEAL ISLAND,MD,MARYLAND,SOMERSET,351,21821
TOLCHESTER,MD,MARYLAND,KENT,350,21620
MANTON,CA,CALIFORNIA,TEHAMA,350,96059
CARPENTER,WY,WYOMING,LARAMIE,350,82054
RIO OSO,CA,CALIFORNIA,SUTTER,350,95674
NIPINNAWASEE,CA,CALIFORNIA,MADERA,349,93601
KERMIT,WV,WEST VIRGINIA,MINGO,349,25674
MESA,CA,CALIFORNIA,INYO,348,93514
JEFFERS GARDENS,OR,OREGON,CLATSOP,348,97103
VALLEY GROVE,WV,WEST VIRGINIA,OHIO,348,26060 26059
CHAMISAL,NM,NEW MEXICO,TAOS,348,87521
OAK SHORES,CA,CALIFORNIA,SAN LUIS OBISPO,348,93426
POWHATAN,VA,VIRGINIA,POWHATAN,348,23139
DEL MUERTO,AZ,ARIZONA,APACHE,347,86503
SAN MATEO,NM,NEW MEXICO,CIBOLA,346,87020
DOBBINS,CA,CALIFORNIA,YUBA,346,95962 95935
MEADOW BRIDGE,WV,WEST VIRGINIA,FAYETTE,346,25976
GRANGEVILLE,CA,CALIFORNIA,KINGS,346,93230
BRIMHALL NIZHONI,NM,NEW MEXICO,MCKINLEY,345,87325 87310
SODAVILLE,OR,OREGON,LINN,345,97355
ARLEY,AL,ALABAMA,WINSTON,345,35541
CRYSTAL,NM,NEW MEXICO,SAN JUAN,345,87328
NAPIER FIELD,AL,ALABAMA,DALE,344,36303
FORT MCDERMITT,NV,NEVADA,HUMBOLDT,344,89421
RUSSIAN MISSION,AK,ALASKA,KUSILVAK,343,99657
ANAKTUVUK PASS,AK,ALASKA,NORTH SLOPE,343,99721
FAIR OAKS,OR,OREGON,DOUGLAS,342,97479 97462
BURLINGTON,WY,WYOMING,BIG HORN,342,82411
ELIM,AK,ALASKA,NOME,341,99739
NECTAR,AL,ALABAMA,BLOUNT,341,35049 35079
FINCASTLE,VA,VIRGINIA,BOTETOURT,341,24090
CAZADERO,CA,CALIFORNIA,SONOMA,340,95421
ANDERSON,AK,ALASKA,DENALI,340,99704 99760 99744
CLACKS CANYON,AZ,ARIZONA,MOHAVE,340,86413 86409 86402
WYOMING,RI,RHODE ISLAND,WASHINGTON,340,2898
CRESSEY,CA,CALIFORNIA,MERCED,340,95312 95388
CAMPTONVILLE,CA,CALIFORNIA,YUBA,339,95960 95922
WALLACE,WV,WEST VIRGINIA,HARRISON,339,26448
EASTVILLE,VA,VIRGINIA,NORTHAMPTON,339,23347 23310
KIANA,AK,ALASKA,NORTHWEST ARCTIC,338,99749
CHUICHU,AZ,ARIZONA,PINAL,338,85193
EL NIDO,CA,CALIFORNIA,MERCED,338,95317
DAVY,WV,WEST VIRGINIA,MCDOWELL,337,24828
BUTTEVILLE,OR,OREGON,MARION,337,97002
SO-HI,AZ,ARIZONA,MOHAVE,337,86413
FOREST,LA,LOUISIANA,WEST CARROLL,337,71263
NORDIC,WY,WYOMING,LINCOLN,337,83118
CANJILON,NM,NEW MEXICO,RIO ARRIBA,337,87515
BRAMWELL,WV,WEST VIRGINIA,MERCER,337,24715 24724
WINCHESTER BAY,OR,OREGON,DOUGLAS,337,97467 97459
MONAVILLE,WV,WEST VIRGINIA,LOGAN,337,25601
NORTHFORK,WV,WEST VIRGINIA,MCDOWELL,336,24868
CLAREMONT,VA,VIRGINIA,SURRY,336,23899
MUIR BEACH,CA,CALIFORNIA,MARIN,336,94965
READER,WV,WEST VIRGINIA,WETZEL,336,26167
EDITH ENDAVE,NM,NEW MEXICO,BERNALILLO,336,87113 87114
FLINT HILL,VA,VIRGINIA,RAPPAHANNOCK,336,22640 22627
TOLANI LAKE,AZ,ARIZONA,COCONINO,335,86047
CLIPPER MILLS,CA,CALIFORNIA,BUTTE,335,95941 95930
CHEWSVILLE,MD,MARYLAND,WASHINGTON,335,21783 21721
VARNADO,LA,LOUISIANA,WASHINGTON,335,70426 70467
CANE BEDS,AZ,ARIZONA,MOHAVE,333,86022
SAN MAR,MD,MARYLAND,WASHINGTON,333,21713
COTTON CITY,NM,NEW MEXICO,HIDALGO,333,88020
SHIPMAN,VA,VIRGINIA,NELSON,332,22971
QUINBY,VA,VIRGINIA,ACCOMACK,332,23423
WHITE STONE,VA,VIRGINIA,LANCASTER,331,22578
CUBERO,NM,NEW MEXICO,CIBOLA,331,87014
CHASE CROSSING,VA,VIRGINIA,ACCOMACK,331,23357
NANTICOKE,MD,MARYLAND,WICOMICO,330,21840
EPES,AL,ALABAMA,SUMTER,329,35460
IONE,OR,OREGON,MORROW,328,97843
AKRON,AL,ALABAMA,HALE,328,35441
BENTON,CA,CALIFORNIA,MONO,328,93514 93512
SUNSHINE,NM,NEW MEXICO,LUNA,328,88030
MORO,OR,OREGON,SHERMAN,328,97039
HESTER,LA,LOUISIANA,ST. JAMES,327,70743 70763 70792
TWAIN,CA,CALIFORNIA,PLUMAS,327,95984
ADAK,AK,ALASKA,ALEUTIANS WEST,326,99546
BLUE DIAMOND,NV,NEVADA,CLARK,326,89004
LA JARA,NM,NEW MEXICO,SANDOVAL,325,87027
SPELTER,WV,WEST VIRGINIA,HARRISON,325,26438 26404
GORDON,AL,ALABAMA,HOUSTON,325,36343
DYER,NV,NEVADA,ESMERALDA,324,89010
FIDDLETOWN,CA,CALIFORNIA,AMADOR,324,95685 95629
PARKDALE,OR,OREGON,HOOD RIVER,324,97041
WEST POCOMOKE,MD,MARYLAND,SOMERSET,323,21851
CENTRAL,AZ,ARIZONA,GRAHAM,323,85531 85543
JACONITA,NM,NEW MEXICO,SANTA FE,323,87506
MEETEETSE,WY,WYOMING,PARK,323,82433
COFFEEVILLE,AL,ALABAMA,CLARKE,322,36524
ROSEMONT,MD,MARYLAND,FREDERICK,322,21758
GLOSTER,LA,LOUISIANA,DE SOTO,321,71030
SKYLAND,NV,NEVADA,DOUGLAS,321,89448
KINO SPRINGS,AZ,ARIZONA,SANTA CRUZ,321,85621
GEORGETOWN,LA,LOUISIANA,GRANT,320,71432
LAZY Y U,AZ,ARIZONA,MOHAVE,320,86401
DOZIER,AL,ALABAMA,CRENSHAW,320,36028
TONALEA,AZ,ARIZONA,COCONINO,320,86044
PULPOTIO BAREAS,NM,NEW MEXICO,LUNA,320,88030
IMBLER,OR,OREGON,UNION,320,97841
ROSA,AL,ALABAMA,BLOUNT,319,35121
GARRETTS MILL,MD,MARYLAND,WASHINGTON,319,21758
ROWE,NM,NEW MEXICO,SAN MIGUEL,319,87562
LAS PALOMAS,NM,NEW MEXICO,SIERRA,319,87901 87942
TULUKSAK,AK,ALASKA,BETHEL,319,99679
URIAH,AL,ALABAMA,MONROE,318,36480
SEARCHLIGHT,NV,NEVADA,CLARK,318,89046
HICO,WV,WEST VIRGINIA,FAYETTE,318,25854
URIE,WY,WYOMING,UINTA,318,82937
DOWNSVILLE,MD,MARYLAND,WASHINGTON,318,21795
TESUQUE PUEBLO,NM,NEW MEXICO,SANTA FE,318,87506 87504
HARRISONBURG,LA,LOUISIANA,CATAHOULA,317,71340
YORKTOWN,VA,VIRGINIA,YORK,317,23690
NIGHTMUTE,AK,ALASKA,BETHEL,317,99690
CROMBERG,CA,CALIFORNIA,PLUMAS,316,96103
BETTERTON,MD,MARYLAND,KENT,316,21610
STEAMBOAT,AZ,ARIZONA,APACHE,316,86505
MAKEMIE PARK,VA,VIRGINIA,ACCOMACK,316,23442
MCGRATH,AK,ALASKA,YUKON-KOYUKUK,316,99627
IVOR,VA,VIRGINIA,SOUTHAMPTON,316,23866
NEWBURG,WV,WEST VIRGINIA,PRESTON,315,26410
TOP-OF-THE-WORLD,AZ,ARIZONA,PINAL,315,85539 85501
EEK,AK,ALASKA,BETHEL,315,99578
VADITO,NM,NEW MEXICO,TAOS,315,87579
ROSSMORE,WV,WEST VIRGINIA,LOGAN,315,25601
NEWTOK,AK,ALASKA,BETHEL,315,99559
MOOSE PASS,AK,ALASKA,KENAI PENINSULA,315,99631
NESIKA BEACH,OR,OREGON,CURRY,315,97444 97464
LESTER,WV,WEST VIRGINIA,RALEIGH,314,25865
LOWER KALSKAG,AK,ALASKA,BETHEL,314,99626
DUTTON,AL,ALABAMA,JACKSON,314,35744
PUEBLITOS,NM,NEW MEXICO,VALENCIA,314,87002
SINGER,LA,LOUISIANA,BEAUREGARD,314,70660
DEEP WATER,WV,WEST VIRGINIA,FAYETTE,313,25057
HOOD,CA,CALIFORNIA,SACRAMENTO,313,95639
BURNS,WY,WYOMING,LARAMIE,312,82053
BOWIE,AZ,ARIZONA,COCHISE,312,85605
ACCIDENT,MD,MARYLAND,GARRETT,312,21520
NORD,CA,CALIFORNIA,BUTTE,312,95973
IDAVILLE,OR,OREGON,TILLAMOOK,312,97141
HANDLEY,WV,WEST VIRGINIA,KANAWHA,312,25102
SUPERIOR,WY,WYOMING,SWEETWATER,312,82945
ARTOIS,CA,CALIFORNIA,GLENN,311,95963 95988
SALEM,NM,NEW MEXICO,DOÑA ANA,311,87941
MANZANO SPRINGS,NM,NEW MEXICO,TORRANCE,311,87015
WALKER LAKE,NV,NEVADA,MINERAL,310,89415
HIWASSEE,VA,VIRGINIA,PULASKI,310,24347
VILLANUEVA,NM,NEW MEXICO,SAN MIGUEL,309,87583 87560
CENTENNIAL,WY,WYOMING,ALBANY,308,82055
JACUMBA,CA,CALIFORNIA,SAN DIEGO,307,91934
ORETTA,LA,LOUISIANA,BEAUREGARD,306,70660
FLEMINGTON,WV,WEST VIRGINIA,TAYLOR,306,26347
GRAHAMTOWN,MD,MARYLAND,ALLEGANY,305,21532
GRIMES,CA,CALIFORNIA,COLUSA,305,95950
KEAMS CANYON,AZ,ARIZONA,NAVAJO,305,86034
CROWS LANDING,CA,CALIFORNIA,STANISLAUS,305,95360 95313
WEOTT,CA,CALIFORNIA,HUMBOLDT,304,95554 95571
BELMONT,LA,LOUISIANA,SABINE,304,71486 71406 71450
BEAVER CREEK,MD,MARYLAND,WASHINGTON,304,21740 21713
KEACHI,LA,LOUISIANA,DE SOTO,303,71046
STARKS,LA,LOUISIANA,CALCASIEU,303,70661
KITZMILLER,MD,MARYLAND,GARRETT,303,21538
VELARDE,NM,NEW MEXICO,RIO ARRIBA,302,87582
SOUTHAMPTON MEADOWS,VA,VIRGINIA,SOUTHAMPTON,302,23851
BUTLERTOWN,MD,MARYLAND,KENT,302,21678
PISINEMO,AZ,ARIZONA,PIMA,301,85634
INDIAN WELLS,AZ,ARIZONA,NAVAJO,301,86031
DODSON,LA,LOUISIANA,WINN,300,71422
RAY,AL,ALABAMA,COOSA,300,35010
RICHFIELD,CA,CALIFORNIA,TEHAMA,300,96021
MAPLEVILLE,MD,MARYLAND,WASHINGTON,300,21713
BURNT RANCH,CA,CALIFORNIA,TRINITY,299,95527
HOSSTON,LA,LOUISIANA,CADDO,299,71043
WEOGUFKA,AL,ALABAMA,COOSA,299,35183
GOLDFIELD,NV,NEVADA,ESMERALDA,298,89013
DUNGANNON,VA,VIRGINIA,SCOTT,298,24245
BREATHEDSVILLE,MD,MARYLAND,WASHINGTON,298,21713
NEWSOMS,VA,VIRGINIA,SOUTHAMPTON,297,23874
BOMBAY BEACH,CA,CALIFORNIA,IMPERIAL,297,92257
NAKAIBITO,NM,NEW MEXICO,MCKINLEY,297,87325 87320
NEHALEM,OR,OREGON,TILLAMOOK,297,97131
HEDGESVILLE,WV,WEST VIRGINIA,BERKELEY,297,25427
SOUTH KOMELIK,AZ,ARIZONA,PIMA,296,85634
NORTH LIGHT PLANT,NM,NEW MEXICO,SAN JUAN,296,87410
TUNNELTON,WV,WEST VIRGINIA,PRESTON,295,26444
CAROLINA,AL,ALABAMA,COVINGTON,295,36420
BECLABITO,NM,NEW MEXICO,SAN JUAN,295,87420
FRIENDSHIP,MD,MARYLAND,ANNE ARUNDEL,294,20758
NADINE,NM,NEW MEXICO,LEA,294,88240
PRICHARD,WV,WEST VIRGINIA,WAYNE,294,25555
DURBIN,WV,WEST VIRGINIA,POCAHONTAS,294,26264
CLINCHCO,VA,VIRGINIA,DICKENSON,294,24226
SUTCLIFFE,NV,NEVADA,WASHOE,293,89510
ABEYTAS,NM,NEW MEXICO,SOCORRO,293,87006
CLIFTON,VA,VIRGINIA,FAIRFAX,293,20124
HALFWAY,OR,OREGON,BAKER,292,97834
SAN MIGUEL,AZ,ARIZONA,PIMA,292,85634
SIERRA BROOKS,CA,CALIFORNIA,SIERRA,292,96118
BLOOMFIELD,CA,CALIFORNIA,SONOMA,292,94952
GOODYEAR VILLAGE,AZ,ARIZONA,PINAL,291,85248 85121
NORWOOD,LA,LOUISIANA,EAST FELICIANA,291,70761
CUBA,AL,ALABAMA,SUMTER,290,36907
VREDENBURGH,AL,ALABAMA,MONROE,290,36481
MADRID,AL,ALABAMA,HOUSTON,290,36375 36320
BEDFORD,WY,WYOMING,LINCOLN,289,83127 83112
FOSTER CENTER,RI,RHODE ISLAND,PROVIDENCE,289,2825
RACHEL,WV,WEST VIRGINIA,MARION,289,26587
KESWICK,CA,CALIFORNIA,SHASTA,289,96001
COLONY,AL,ALABAMA,CULLMAN,289,35077
EVERGREEN,LA,LOUISIANA,AVOYELLES,288,71333
POINT REYES STATION,CA,CALIFORNIA,MARIN,288,94956
CHARLTON,MD,MARYLAND,WASHINGTON,288,21722
HALL SUMMIT,LA,LOUISIANA,RED RIVER,287,71034
PLEASURE BEND,LA,LOUISIANA,ST. JOHN THE BAPTIST,287,70090
WAGON MOUND,NM,NEW MEXICO,MORA,287,87752
LINDCOVE,CA,CALIFORNIA,TULARE,287,93221
PINE RIDGE,AL,ALABAMA,DEKALB,284,35968
JUGTOWN,MD,MARYLAND,WASHINGTON,284,21742
ENCINAL,NM,NEW MEXICO,CIBOLA,284,87038 87040
PAJARO DUNES,CA,CALIFORNIA,SANTA CRUZ,284,95076
CLAYVILLE,RI,RHODE ISLAND,PROVIDENCE,284,02815 02825
HODGES,AL,ALABAMA,FRANKLIN,283,35571
MONSON,CA,CALIFORNIA,TULARE,283,93618
CALLAGHAN,VA,VIRGINIA,ALLEGHANY,283,24426
DELTA,AL,ALABAMA,CLAY,282,36258
CANBY,CA,CALIFORNIA,MODOC,282,96015
ALBRIGHT,WV,WEST VIRGINIA,PRESTON,282,26519
HARPERS FERRY,WV,WEST VIRGINIA,JEFFERSON,282,25425
SHILOH,AL,ALABAMA,DEKALB,281,35986
FRUITHURST,AL,ALABAMA,CLEBURNE,280,36262
WHATLEY,AL,ALABAMA,CLARKE,280,36482
DIXIE,WV,WEST VIRGINIA,NICHOLAS,280,25059
BOLIGEE,AL,ALABAMA,GREENE,280,35443
YANKEE HILL,CA,CALIFORNIA,BUTTE,279,95965
DORRINGTON,CA,CALIFORNIA,CALAVERAS,278,95223
LACASSINE,LA,LOUISIANA,JEFFERSON DAVIS,278,70650 70647
KAYCEE,WY,WYOMING,JOHNSON,278,82639
GORDONVILLE,AL,ALABAMA,LOWNDES,278,36040
